instance_id predicted_score
55144604125888 0.03043147134553744
221669167755726 0.013713319538564691
566644865989395 0.03523506399467367
954943998950521 0.015402053708565325
1192015136416062 0.04404323186438891
1239632009133923 0.013316199262238312
1370758425798224 0.015590627680682295
1386245957915884 0.01705865937239635
1587829942816220 0.013611751097177867
1965296257027358 0.01870815387688547
2308106506629079 0.015550409320648892
2593276901346545 0.008388550443340135
2637118065628095 0.03604125502901755
3007000529626316 0.007677964586585872
3486611488890127 0.008630236296542575
3526619005621379 0.006767698192959688
3707907988344302 0.041151239037950135
3859410900799220 0.014437379869029177
4132909449437306 0.0419668815450694
4666490843011356 0.01566816815548255
4957624520403631 0.010770791138405709
5022624687918236 0.01304652957578893
5245031179204693 0.0254415116977827
5273213709089732 0.008823793472789417
5341429719598597 0.04241422698279143
5421993019334491 0.051917692337651776
5519710025487847 0.037637415597234075
5773700242363804 0.01261302408140815
5812026496876317 0.02402181582182682
5860625415171838 0.008992355197788732
5888731810410007 0.019080382453902256
6063972374265869 0.032840353127595104
6067326110791822 0.10619814833301276
6359126923704860 0.053345038422946564
6388802315681498 0.010853427936244405
6433878236742272 0.01649630273380021
6452344664550262 0.014462379314491857
6651913865445655 0.0072369938381724955
6707001430745727 0.016403281092314273
6730413752360895 0.009811206819956607
6816504423480806 0.03317795967700727
7090470344271915 0.013371702211169
7285476665473660 0.018526531003422594
7558711588190076 0.011622337347466842
7667359125925647 0.06907156415576413
8185971319114092 0.01735640233213823
8433912592511743 0.01019833265696798
8655843665845753 0.014002488552027926
8737350582865741 0.009379211093604371
8899701615096813 0.008680996797177114
9407985424920588 0.06207898794189118
9452608188846334 0.018813999357870086
9598290636996863 0.019033056947114463
9761773633678178 0.006996410479007792
9798231407472553 0.016494488949407873
9911925930117846 0.044333967595111955
10003453861097600 0.03742435594947863
10033218693392079 0.045940633173767745
10132016737277869 0.03760634286840486
10419287412996374 0.016304238457205834
10986155594432407 0.012634944030108022
11049867969779409 0.002454930073093128
11389035467072333 0.0035353081928088904
11442106188407017 0.009417891560518811
11741461405551140 0.00662794739880433
11823212845773044 0.037007457082170334
12088393426624010 0.014777246878493078
12207783194487112 0.01162551797910308
12226287428045975 0.014633973456345253
12249947081089396 0.1056200782807178
12386080094223902 0.02458892466850822
12507370273002600 0.020784048025945745
12785681979442168 0.0049143313225157885
12888980426526109 0.019294657008981548
12900461919485333 0.033567759985712806
13322823395290645 0.01309527479929121
13828691382245377 0.016310473710121634
14352321985445602 0.09171194133753569
14691986840989017 0.005186966808254302
15243596504908734 0.011945920588373633
15268655458779341 0.015248266633905421
15423904394738521 0.011711883784043973
15485467792420960 0.051085498501249924
15498205746849773 0.015438197934455168
15731133664297641 0.008941852201378548
15887040621302276 0.008776555902432263
16171723608839310 0.021917065069720465
16246257639262555 0.005691735533148007
16329733759369079 0.026041522997169102
16519667118323295 0.012113893831816422
16550490921859014 0.014503701490445747
16615623903296341 0.027844384935619068
16654423689718542 0.037567830388863355
16784146675608527 0.026321120089989943
16919720255324691 0.043595090314403964
17038058848714529 0.014456897925019542
17106027189867886 0.006720902845124608
17456632746089230 0.02343553321647291
17464991084375871 0.030959449228560497
17519060396617653 0.020304402184509757
17592230724388482 0.015853108267016223
17601420090594330 0.011335705986938335
17724787467894423 0.016514703513967697
18232000594917795 0.016734330265351583
18326800347869864 0.012480006136627739
18409463985586024 0.006562499466953729
18562001393908554 0.05318230532068857
18701207844803227 0.026495264037341454
18977079048858178 0.025883053912581114
19063736790259593 0.009375054283460967
19095587758137552 0.018380272027055552
19327529376832062 0.018600604075188983
19858537054023509 0.013709626416015952
21147251778176376 0.016278896657240242
21369239093152465 0.11582349706469065
21508567275180971 0.007150722702669485
21625964798715539 0.018486209832782572
22156114607236204 0.07251224676779526
22189256679934601 0.02445067713727471
22199636904292402 0.03225447545001982
22210771880984154 0.03528440478573126
22272519395679670 0.009004213649483811
22572453238447181 0.026949660654675873
22839793515463407 0.006968574929322375
22951036818914582 0.02664368157929476
23505318101376991 0.011922464711035006
23517440871814057 0.026378282331130664
23583771124854170 0.020542077513419577
23630396192534724 0.017680616653730226
24261496547332177 0.01117729381585953
24340475476179280 0.0307329922951767
24446963890407500 0.01707691396763526
24710544459113955 0.006418381276771236
24868679924343959 0.006643011660255379
24922483005495004 0.017698203365636163
25009800205732506 0.09354296507286566
25265960974578754 0.03109141521305779
25309829543378424 0.028340354379264136
25448755460673453 0.0073023021121202455
25590588753969753 0.027223632451667833
26093918775101255 0.013561682839801173
26145518812044744 0.06937681834038348
26147046559290162 0.03148806700445823
26417145260861086 0.07651891261450856
26579306507079454 0.009243504839267816
26765864960434855 0.018064995469599818
26849073562358854 0.10773652023137929
27741788908520635 0.011532121581542494
27885675907230416 0.007603146338206656
27941144509524392 0.015172488027980482
28498291749764412 0.04990573275278983
28931303823180385 0.04108064363507323
28995319145881609 0.04143402044107857
29400027736729950 0.006968408647048927
29504753697180813 0.014050453021892464
29639362374016469 0.026844194870664147
30013411202802766 0.017407028260911377
30151267589744842 0.010648266514053628
30335489385993019 0.014024012192774537
30415429034445042 0.009783553735416457
30864563803515674 0.011807580584957608
30916405722345416 0.03475397319878937
32170776309986733 0.021811645101707244
32292933468781781 0.008626541524134567
32373424183005622 0.028754069650984003
32650277935104583 0.009428486182107348
32863833974476394 0.005462287101379515
33280019389573097 0.013890572282700717
33488323139572838 0.021319454614543976
34009665655825842 0.013787543761290886
34020780307492102 0.01520600449360176
34261929590746587 0.012820200766833906
34313188174083909 0.037429567474609016
34471069898105098 0.008844422284286573
34601996114789650 0.006961246810939418
34704875161443939 0.0220781415868836
34714001068542016 0.012925791606450862
34747222395438582 0.00905189870250502
34749867316800932 0.019008083533246494
35005261213677720 0.11819634982079896
35028034328417798 0.05614438579012312
35147021113609970 0.023065828873942155
35444220692938494 0.009085528671855303
35589634530393771 0.0507614653276625
35646740674133274 0.031151693581561578
36232884462709891 0.012287434489303027
36376832428187079 0.0411673394837537
36491265650043095 0.019128913075346657
36530279296828030 0.012501530561744087
36579532082224602 0.014347165581141377
37014107169681760 0.009971964780063125
37056349280651967 0.011821574909548332
37795846431820209 0.023935430141446286
37883925334886678 0.011556182055456611
38106829152874397 0.009646024373515609
38286983595354803 0.019499234921484192
38457819949464647 0.012848163646672696
38587269728029531 0.008892627263546962
38742446780827164 0.03601028501143868
39118414638608435 0.0045506209235771705
39159298479965369 0.01450441693390005
39325472363517629 0.0072661405221568585
39376006529721002 0.011940414429779908
39398450028144354 0.04355952848572597
39487042894403659 0.015560880147269213
39531109826804421 0.011760284906552319
40277819320890393 0.006480721074964653
41249284397196901 0.008116911631833998
41309798889337333 0.025767370815598722
41650255209369553 0.11131686991561347
41723742349075749 0.008965853958537405
42358201431587946 0.01322614596472036
42375275596257741 0.009349835830463817
42975765958155394 0.060577829394278054
43340758848532573 0.006843025372545289
43910979971729586 0.016023269192859242
44210966157317559 0.05386936218767649
44500185696833659 0.013819335132015628
44522286272749744 0.009098823112146687
44880124554203187 0.06115886004826349
45071735310326056 0.03587842365330881
45418508882415520 0.04636374945017514
45444358185458334 0.004144540802217655
45473634920595635 0.010643651219583371
45886052567387997 0.037442720077840407
46282102868147345 0.023418098355479148
46339133353771721 0.025584999289701555
46512623558692230 0.017191102299828124
46528231952443312 0.044779599294690206
46589326068500167 0.019156847025176726
46615594940381478 0.00668461343928982
46680875024031973 0.03564505019905187
46747060738591616 0.06994005079501223
46846445083760718 0.05299346151819903
46928425793052327 0.014149237312246567
47046548423750595 0.02403661447406971
47060331622116381 0.03866081018794429
47432662642007684 0.006187208575346712
47481831455201727 0.021744521317760494
48365483108633602 0.011614200355425479
48447258539809362 0.02011161272258397
48618898648894710 0.02076312840923626
48628893122021648 0.02104794330895157
48632218029232220 0.01455156016451156
48813402847703938 0.011388790907169752
48903065015510283 0.00909720692979438
49438356061398959 0.015043549507023433
49710457406558197 0.0496552498356504
50061658103352748 0.005458564387048134
50114481271773031 0.00877904747432141
51093293898754513 0.06855275521544843
51221331031447227 0.008822841946084809
51230153799376940 0.013430705575826393
51327907452075342 0.010244323521771093
51737834602811101 0.010463224892566975
52126876985306972 0.012989600722883986
52286619599552158 0.02392519238959323
52951641583771616 0.03209153546279982
53076174440665477 0.02179884866305675
53083772332449392 0.028021080559363212
53307350017636275 0.011165116639547697
53363846988011289 0.053201654180508255
53436481603676994 0.015480807475267668
53562298324720750 0.025772959431287906
54241152923167414 0.021274569965923324
54572078249133078 0.015512403302445014
54861737698913380 0.016298679040057825
55015045732594774 0.02471888322727902
55020293195070968 0.0855344451499577
55100564730741421 0.03906704520874695
55148581750880236 0.02062473232325662
55536147129440632 0.004850650085518432
55772959521692799 0.006234718556670479
56267480789490078 0.014193350175981775
56541743429404239 0.016866209646269472
56613767579787234 0.016360765760835765
56709211386091876 0.0706155347623071
56756107977241418 0.025000645779624426
56831888765411588 0.01744511762830388
56940731467495331 0.014854076494036722
56955484271589299 0.05956491398316356
57660612605107989 0.039582117997299236
57759412354510010 0.01661709336240452
58049944380446767 0.02116154081105862
58178948791975520 0.013339113660490003
58649488668687450 0.050185078402850164
59108285333475380 0.02310169306292528
59270248007200125 0.0067921873576988635
59816549784149375 0.019075723274933343
59836858550697698 0.014547810284246586
60168255921009018 0.025957875019585953
60561560832323237 0.01329010512594446
60584108648495990 0.019526663811050705
60932492637696170 0.027149444010339658
61251607998599746 0.025979096587113493
61285764274294945 0.014809162832117048
61309448973333078 0.015578190765672548
61894082141154835 0.016238672667934634
62109122977559650 0.048723271232078966
62399050123779410 0.0734354698975801
62444082547867143 0.027826091458551153
63556142998545175 0.012830254429941384
63732043286660594 0.01542556648503735
63924484601389226 0.014441066395820618
64214636683126200 0.012748393769052358
64370595391251354 0.025072316938500743
64665524631526656 0.01028216137096743
64782469924659990 0.020308809915285404
65034298137719507 0.008022967942247538
65187798225024245 0.017030774657302357
65338872771105985 0.0148292363256854
65409321611338754 0.018100795408067475
65709384893165652 0.024428713020684893
65953436682810320 0.014470820211559715
66477951438807350 0.06068562393574681
66748333791558529 0.007825490877011922
66926854966346640 0.0045119344722699475
67061114706157831 0.014776576378271148
67439321279624795 0.00851877877794732
67571029070927732 0.02389295104976594
67706945993290911 0.033468423111858304
67837511120693335 0.019975000375243312
67876888774254434 0.00943215373416449
68212624407129322 0.008655822049097282
68425964444000956 0.022765555859573003
68564930066605503 0.0342212527320329
68598072720487111 0.026469600404676615
68809968041871774 0.0030098625995509166
69239087083400381 0.0248321113909509
69793952519469107 0.022170746265902503
69861645951070928 0.02664896879248252
70172640022605083 0.004916435748499764
70361060657140639 0.005411128576057933
70493052436970723 0.013935257409451169
70644960954509637 0.041401975524806026
71273311615956517 0.004349677545901473
71391848508042339 0.0049214825556037475
71666979185250312 0.01663487453566424
71824567826464224 0.01004850615983423
71834674613290467 0.00888315938185905
72587695688950402 0.032195701243860245
72647911246014025 0.02433935615086691
73089247191710353 0.017265839806701364
73092909729186935 0.09612586671052085
73511499477333653 0.03899527778363406
73729183610818173 0.032132650774612664
73791704774176926 0.044969568111485635
74160497755167131 0.017986045759726007
74290499927008859 0.011210804752499593
74455464747080244 0.0423978741875362
74781235962572320 0.029527583539787516
75361569305306126 0.02687287234980017
75991670985974429 0.009237690298961652
75991684613750931 0.007965788904326256
76168063203597940 0.012486512258740184
76220007908014760 0.013546479986487997
76270976733912430 0.04590668972551719
76393449713380501 0.008444449459020984
76401777841495392 0.020231392526689977
76426181306344467 0.011873745241503982
76534843627380573 0.01771626390794966
76909872857200544 0.0091352430991739
76957985926850859 0.04959105431985008
77083907460133810 0.02902612732972078
77528248883002339 0.008302697471902477
77594307809156040 0.03420361842766616
77953081157745788 0.03288549013673659
78130194698075520 0.004864466491700703
78294133963702773 0.011788136470649909
78591402631716548 0.0481881700293318
78804733194150626 0.006871465815925074
78916510558038944 0.04266728044636475
79036654252557284 0.02461378696933777
79082643989180826 0.027007432214163404
79912344759570609 0.008567662647881917
79922184779752212 0.014115301706019347
80060075452166787 0.02939270668149982
80084768891562529 0.011928022502119202
80982255873271718 0.012580940416256885
81714736138877493 0.01797367193188859
81859017483524623 0.004411079485245074
81888342454051097 0.022260540784467736
81903906737685229 0.006279271150879772
82057263464480161 0.005443641802700321
82093121786840098 0.011902121923103191
82097671177250643 0.006762075790532812
82143612254864375 0.03629472372602855
82248665429221945 0.04680209939287355
82332742982783394 0.027675995271667576
82514666815505159 0.0046222910972342724
82681954252043803 0.009089885784802028
82973202309985328 0.013009772444310945
83184107873192242 0.006075401478815599
83345228650110954 0.012614962805800677
83434664248953654 0.009676857440589161
83510636885855563 0.012172079451783252
83553035955447795 0.06015972767837127
83784478496158642 0.013670132952537654
83856313011523715 0.010983481190925876
84012997262511586 0.030663048041381445
84250830328176988 0.0429867696715029
84276013132073198 0.005878553543878801
84307294577434473 0.041000455799573246
84335163983336603 0.013390087494794482
84369808649441287 0.02184879710376731
85050839127518873 0.015512251974106677
85391538249694348 0.011880624441775425
85548396945358509 0.021999520776528517
85916265027442762 0.10409587296132959
85997845590836183 0.07178244693905013
86198659441635423 0.013788811155211758
86248706776843941 0.04744383599998985
87225007636311976 0.023176849727902328
87636440127607738 0.012852321385716792
87789433626099461 0.06159397643772024
87888899185072448 0.05984285398395104
88090017279686250 0.04266903547429917
88158012799419042 0.01353197496095829
88193618176224924 0.01742863982286343
88393488440349770 0.011765957799938684
88469905047817862 0.062405274685030356
88590957127726614 0.019822730478654644
88893910802281185 0.012232628779736842
89382633705767638 0.00726001558146989
89669703183445391 0.040545440567787985
89889525677821651 0.015451403340450823
90324988316843877 0.009391229581705718
90792813736530598 0.021606451610819234
90882920619066288 0.04799566112297207
90958173068654429 0.01849477502678001
91320943031040954 0.004649533978445434
91566995747702134 0.014934800612608124
92133719244153349 0.0382448495112886
92242595973930680 0.007973224615887928
92343688637298613 0.02435751838856347
92654735350734171 0.021230817465656665
92692889876656188 0.14009581288644693
93120255537766192 0.01527306856927217
93332440324028026 0.0038150832975723265
93754435141215948 0.021448479614978835
93983401327791918 0.008341691484095283
94212310354164287 0.014886590711902962
94347943877167634 0.009186451818777062
94693009625270209 0.009365144398561287
95193999992000512 0.01065418671134606
95274476065947905 0.03522404505823534
95489785935708196 0.03919674259119414
95900691960426392 0.031124073260446944
96241099496412375 0.11844295851292862
96426043200583428 0.008914246179781376
96439814533179359 0.07340541095927584
96515704714120450 0.03762427163598104
96553644019891861 0.009752829301729014
96642874589829845 0.05423300110366494
96653660242825793 0.012619766421374301
96799045238700830 0.02234888015011431
97204349350743270 0.01783686262227969
97448047386864379 0.0067545425377935125
97461017745231104 0.02634325870555437
97927328430989045 0.023654376031106567
98038851463183850 0.028660076708649767
98541113734436524 0.02314010671297318
99325510354057007 0.010076445837381818
99390680227376506 0.015981115392619063
99966151974550701 0.015545347668754312
100102951023428326 0.11594703229462228
100601332809166161 0.03686760187904671
100729297789742539 0.008445175323053467
100743955699820491 0.06924816316452015
100944025534548014 0.00939899332216495
101217142334765633 0.024397456787529123
101231917887678886 0.010029232148093939
101314034271865891 0.032276333559258207
101399283900933392 0.017815505008223344
102060783066117588 0.017347780335374697
102138152780596947 0.011727353448867838
102305562345219870 0.03348208977665473
102823682483743220 0.019976284380078105
103144140458925230 0.018379312142399247
103422720318366004 0.0073250980942160876
103826535651422898 0.008211170177826774
103925104226246241 0.00875213009296736
104277564118978703 0.032052925468715826
104401920885401429 0.042548565039368776
104629001410439261 0.015934435483118972
104723579948364785 0.01930048779808175
105093442287069247 0.02755941997812078
105306945489049375 0.0033250578825936125
105688149451160405 0.02330652460751575
106059667988685845 0.02370279355515102
106384903487288092 0.040757923724038476
106488470394553168 0.022193557755712873
106925358626757394 0.011193163057657884
106937026850532508 0.013311170526153864
107889938377476879 0.01678205052035853
107946197311704883 0.006101918473801994
107961985888421946 0.007689523248463834
108141914856101892 0.027561891072845165
108413695264203741 0.02896180854678463
108505705187257247 0.02116620609618177
108572350604055661 0.01263264471921827
108628704828186581 0.009339371066109253
109014907606850546 0.0051165978446421866
109148389887762880 0.08055661841754691
109425171205155573 0.01032250749356708
109710759788234084 0.023347701595109124
109824617762264961 0.009603932444741826
110105855642752206 0.028893644024718477
110275110894331882 0.01853442283560139
110361806180912608 0.026833548056698416
110388772876808701 0.013473717815957282
110420899812484191 0.038624833722433985
110624878772323289 0.013833665929426508
110770501449515574 0.024851722112692962
110771583847342878 0.005084750085263746
110853290362596549 0.00972172567519851
110933156273661869 0.018955755853150513
110937376560737028 0.009582059036425328
110993721688682056 0.030016726014063598
112102676759858706 0.00896875511044003
112152121578424275 0.010809671385366778
112789567756949836 0.019385183893907434
112867181567641580 0.014196549145333812
112907524493619645 0.01708255552288417
112913976320111761 0.02229595739269614
113233099696781418 0.018389107779349458
113299979841332562 0.008842157318652673
114219955859871390 0.016571419325248086
114316506611722508 0.02085864665385172
114601432616560962 0.005327246164874865
114769468733238074 0.011012308633549165
114822403710938593 0.022623124228255288
114858823421510546 0.03277768713918665
115221387687592576 0.017600209558438613
115332702958100665 0.01684737434242985
115361781427643937 0.012341070255429543
115422317754662892 0.03977118148359561
115597507804645925 0.02033756127669513
116357538824055611 0.029644839947760286
116455516139384692 0.00841885302253499
116683023870505603 0.009377898639254712
117154442738295489 0.027436416458478746
117260291500620621 0.014464424865433893
117438916509315771 0.04871353472106197
117679781243107418 0.003854708743583448
117683415078182095 0.023508378663041188
117823284476867841 0.044631630616863045
118155634982657590 0.029661547697248804
118165390192309589 0.015636258812463187
118619253243216917 0.04515625721704288
118788216480329086 0.005467867754907093
119601019855439530 0.029995505106422307
119799964121268259 0.01021109900431814
119814286365372226 0.008820190346568278
120091205648587676 0.008419228773865044
120096958056207796 0.052223890492598034
120296683871406550 0.018441881513772542
120529601483159886 0.030326641162757222
120551814917244321 0.0419202881921073
120839037522395719 0.028271576003353397
121243285997036964 0.044306196655893415
121548826748030837 0.008341359649818076
122099156155078472 0.026950641392988944
122105533163421907 0.036949512976180765
122109038176062530 0.022916227236619322
122203751537146253 0.01510009854554939
122428589826315410 0.011598480188516717
122617524715944210 0.021325163466968094
122736877332387951 0.010869210149387366
122819180586347601 0.0643118923858964
123148350275247631 0.011487533228290131
123149274537782290 0.019433842648616684
123157000945937671 0.04288381551598656
123182607747733833 0.020075224092821854
123316445529418290 0.010333735425969997
123462791433645012 0.035601755753969476
123464778490404485 0.012963636315318938
123491210784913651 0.006071832431236387
123558357976088133 0.0053127105872521375
123768168060081312 0.008721051002818439
123813700604172183 0.02219107408453596
124010709936633282 0.017777295203544055
124189936375629833 0.014289641893100832
124331652711574262 0.010549421157388496
124714697629646690 0.023592206497100747
124846103133561757 0.013254519184556888
124855497586673735 0.01576731716945846
125235429153670363 0.10402066546624578
125650606969567109 0.005563456068978955
126085395235858080 0.014998526135775738
126181679833424060 0.0418669970454721
126182542291679437 0.0092392897671066
126236412740640287 0.007051563669501825
126272904478224146 0.030836821522955176
126582448994502815 0.006309210755119778
126737694837046713 0.011909952092887425
126875116868760639 0.007656853865485493
127026220393594954 0.019675843254844342
127028603866888292 0.014427563875563971
127464638675495619 0.02748572910065167
127942094618106199 0.007863459822793304
128836943280641117 0.038611520185205174
129284471377256991 0.019878346407153764
129804045909579561 0.01008320804059469
130440036659493306 0.021429458847651725
130760203047302546 0.007058161691428332
130836258527882503 0.027073994282963386
130853769303498820 0.015579557363360329
130966689371308723 0.017226757371623762
131011802020066383 0.019608832101722682
131015139940194406 0.03630275557417808
131095496069685043 0.008136868366697844
131100446301016613 0.024936876423373906
131138476568059999 0.030780967655318847
131515201639583547 0.008971790356773496
131699319217542582 0.03975671073911824
131772866513119367 0.01018835975031502
131818900924417390 0.020416720908315943
132760104280890269 0.030209888222176233
132972700235949035 0.008889271321058028
133072426761511065 0.005503199275199763
133078087142709107 0.019469320547141147
133096963313965387 0.007966455879109286
133217885363317332 0.02718668004404869
133238098198093463 0.02843619199384074
133475156129167277 0.05098636085004011
133519032480230778 0.01042775233319729
133628481789663250 0.03753918817481965
134053748722698540 0.007845311080801762
134232525798849902 0.07615094734216439
134313691373839562 0.006982729047944367
134487427066091333 0.039108958724667804
134772056472397413 0.011118138477219078
134773051195160339 0.03007577375525388
134953609662404109 0.023450500740026168
135003010143809354 0.02428576531677159
135050968107564075 0.01034687855084089
135327756363270953 0.03668131532506329
135392275030025272 0.008448307177665142
135566391201679503 0.018230707598667524
135572514070684666 0.011717586982800877
135809857333258883 0.09225956701793434
135969890265580781 0.014428942849769508
136119882863759280 0.003336182492210027
136122155397486024 0.007223308112976068
136350436605802945 0.05948373956379505
136441302459889278 0.02709752674637114
137007290943337000 0.03387391657584058
137386260680881296 0.05687499701860167
137505990324316020 0.019511830062687474
137532796635490215 0.017157290338387723
137533585039899209 0.007078283781222169
137559933310378819 0.015752325753937615
137898744725640321 0.013502046245012772
138100170655267671 0.012830317427601708
138259617566451676 0.03775842183875357
138469984579653340 0.025968475675063808
138680086344899859 0.02525606374465215
138810601474605922 0.01812298652401688
139088241464064023 0.019691124954808636
139101112345562821 0.03855094100314609
139788987415337088 0.04209720468283557
140053453210796479 0.06299376101626543
140064474982300779 0.019579266195320737
140158583609808644 0.009376361943204478
140231735220266909 0.02986825028611391
140297613699016360 0.026555253401416935
140360250226638127 0.03366326986042237
140894665161672225 0.018065401795417203
141504785806225191 0.0056973192541983405
141656616883911392 0.01114523124051869
141994854509870685 0.03747035711464163
142143097505571697 0.031039438520662113
142463587525741409 0.024729388838021428
142475960830147780 0.014905673538289338
142550475836626909 0.013259949074573216
142672452012065223 0.007526754843988587
142881214493617761 0.014521113458165086
142912155200060371 0.058246804502749966
143523500930429214 0.017592733946341914
143549667830318854 0.014893574264888404
143640968145918735 0.006469313311334277
143792636896421174 0.03233196527543866
143812729888614124 0.016842385046530763
143944779432132342 0.06776803382350538
144242448483630703 0.0037413931106769676
144318859186104248 0.007914063211498493
144574019462054520 0.016428926339854422
144726823731309594 0.004769605733349269
145109426530463219 0.005740151186026609
145579748717186801 0.015749706852817805
145999107080714467 0.10799484743416392
146033845576139304 0.009694493212277123
146258152664722931 0.0074162263930128555
146272764927001310 0.008872605025350143
146331801517675665 0.010374557720001456
146447148105460862 0.024240325704778652
146571722733766991 0.022335106074097732
146791585113316977 0.044910268411618944
147160714749902598 0.08215343072066288
147718010743340225 0.014198611661037112
147723540051591021 0.04525608654292351
147785718719567846 0.01088777998107309
147928554110989533 0.031493321206705484
148198283970890738 0.012901940455900776
148282073416399255 0.006752308733500921
148823390377947749 0.016215976417765374
148831580243695207 0.02072793279436012
148905053321092555 0.030941002599324263
149044869907912580 0.01591171860586502
149068558829518925 0.03652953048475801
149534017284935416 0.020510227832338246
149831821709041327 0.03159906184255138
150262636715060700 0.012476099233713494
150327498961875040 0.024099638281542764
150419551743006938 0.020352059778132012
150521106895731556 0.02169691951404054
150663362452296554 0.0337198612658358
150728646505941380 0.020723489236573685
150870701565116805 0.011491767989431878
150960315573471049 0.04123922753028532
150979954221489023 0.037911083150522246
151004329815773520 0.012477608710044556
151182778740904271 0.022762604817101687
151296436340797934 0.01294288896626542
151321149378054609 0.017547624118864784
151402417112102363 0.03071654145004954
151441255499107091 0.01268318358171237
151459936628170538 0.023485625876905798
151632699864542999 0.039358083533075836
152021867478094074 0.012830178472723238
152230505381290442 0.019336695329317373
152302067046035775 0.03466783770573214
152693697621111914 0.016614044244872304
152992777327601886 0.00868993264467222
153100279026247912 0.01110045148817406
153301621609857704 0.007935406123275736
153302803445014813 0.014305287192165724
153698672239824968 0.011698439675443179
153735787953270811 0.032889855542473014
153756892422221136 0.01562637910198405
153806484558205227 0.013521454366328041
153840420654682093 0.007296977524122537
153961098079185795 0.029480265621739863
154065674213824866 0.021585715576651083
154913734899648804 0.018490120528499167
155084780663160375 0.010754514416146882
155695096416187240 0.010915126645110833
155723829510427614 0.024907748239484162
155794992611720291 0.0675302482418865
